track,frame_idx,instance.score,swim_bladder.x,swim_bladder.y,swim_bladder.score,mid_eye.x,mid_eye.y,mid_eye.score
,17,0.7936347126960754,134.67593383789062,109.81816864013672,0.8140223026275635,142.09954833984375,105.03327178955078,0.9335567951202393
,18,0.8164352774620056,134.8051300048828,109.74164581298828,0.7887392044067383,142.08168029785156,104.8409423828125,0.9474602937698364
,19,0.7990647554397583,134.54893493652344,109.83744049072266,0.832933247089386,142.13121032714844,104.95003509521484,0.9306772947311401
,20,0.8088730573654175,134.71006774902344,109.7694091796875,0.8351154923439026,142.28684997558594,104.86800384521484,0.9274618625640869
,21,0.8029327392578125,134.68275451660156,109.81893920898438,0.8197576999664307,142.15203857421875,104.8408203125,0.9264567494392395
,22,0.8208132982254028,134.89952087402344,109.72740936279297,0.8093065619468689,142.2751922607422,104.76177978515625,0.935645580291748
,23,0.8287168145179749,135.02276611328125,109.61469268798828,0.7846075296401978,142.2956085205078,104.73551177978516,0.9440270662307739
,24,0.806649386882782,134.8350067138672,109.776611328125,0.8155577182769775,142.27662658691406,104.8301010131836,0.9283987283706665
,25,0.811130702495575,134.87258911132812,109.7653579711914,0.8059248924255371,142.26283264160156,104.8255386352539,0.9317035675048828
,26,0.8099640011787415,134.86048889160156,109.7694320678711,0.8039963841438293,142.2535400390625,104.85393524169922,0.9310814738273621
,27,0.8100239038467407,134.85899353027344,109.76708984375,0.8041546940803528,142.25450134277344,104.85543060302734,0.9308264255523682
,28,0.8151743412017822,134.91172790527344,109.65997314453125,0.8374350666999817,142.54135131835938,104.87287139892578,0.9136629104614258
,29,0.8164989352226257,134.89772033691406,109.6905288696289,0.8003373146057129,142.2851104736328,104.85858917236328,0.9301797151565552
,30,0.8162630796432495,134.89430236816406,109.6918716430664,0.8011047840118408,142.2870635986328,104.85936737060547,0.9298467636108398
,31,0.8162423968315125,134.8946075439453,109.6934814453125,0.8012758493423462,142.28713989257812,104.85848236083984,0.930031955242157
,32,0.8162109851837158,134.89401245117188,109.69329833984375,0.8013586401939392,142.28746032714844,104.85884857177734,0.9298912286758423
,33,0.8287211060523987,135.0608673095703,109.67935943603516,0.8009471893310547,142.3750457763672,104.70632934570312,0.9363492131233215
,34,0.8156234622001648,134.8719940185547,109.69889068603516,0.8097668290138245,142.28167724609375,104.8603286743164,0.9293504953384399
,35,0.8140084147453308,134.84524536132812,109.7065658569336,0.8175595998764038,142.2979736328125,104.87954711914062,0.9278982877731323
,36,0.80756014585495,134.7277069091797,109.73050689697266,0.8295053243637085,142.2870330810547,104.84915161132812,0.9213964939117432
,37,0.8080561757087708,134.72386169433594,109.73641204833984,0.8309237360954285,142.2915802001953,104.8511734008789,0.9198189973831177
,38,0.8172357678413391,135.11831665039062,109.66293334960938,0.8106997609138489,142.5471649169922,104.72017669677734,0.9293606877326965
,39,0.8379268646240234,136.9751739501953,108.6904067993164,0.8589494824409485,144.876708984375,103.92086029052734,0.8960632085800171
,40,0.7676714658737183,141.24835205078125,105.8534927368164,0.7424213886260986,148.27928161621094,101.2599868774414,0.9100779294967651
,41,0.7673847079277039,143.56863403320312,104.71063995361328,0.8145867586135864,150.98074340820312,99.73837280273438,0.9276729226112366
,42,0.7623388767242432,144.01455688476562,104.2178955078125,0.7976738214492798,151.36402893066406,99.20907592773438,0.9319347739219666
,43,0.7788898348808289,144.27488708496094,104.10448455810547,0.8424065709114075,151.92189025878906,99.0768051147461,0.9215930700302124
,44,0.7731605172157288,144.25013732910156,104.1589584350586,0.8447635173797607,151.91912841796875,99.10086822509766,0.9186237454414368
,45,0.7726455330848694,144.2479248046875,104.1622314453125,0.8454498052597046,151.92364501953125,99.10509490966797,0.9181196689605713
,46,0.7734451293945312,144.25192260742188,104.15679931640625,0.844402551651001,151.9191436767578,99.0992202758789,0.9186400175094604
,47,0.7718856334686279,144.24159240722656,104.16841888427734,0.8451099395751953,151.9205780029297,99.10989379882812,0.9180232882499695
,48,0.8235903382301331,144.5709686279297,104.001953125,0.8197733163833618,152.03326416015625,99.1648941040039,0.9526315331459045
,49,0.8258264660835266,144.57052612304688,103.95528411865234,0.8182464838027954,152.04840087890625,99.17285919189453,0.9525555372238159
,50,0.834709882736206,144.6137237548828,103.9620361328125,0.8145034909248352,152.05015563964844,99.1561050415039,0.9546443223953247
,51,0.8362262845039368,144.63758850097656,103.93802642822266,0.8089715242385864,152.04832458496094,99.1588363647461,0.9562057852745056
,52,0.8455602526664734,144.7021026611328,103.99237823486328,0.8029016256332397,152.04788208007812,99.11526489257812,0.9641864895820618
,53,0.8251133561134338,144.4504852294922,104.04314422607422,0.853095531463623,152.13104248046875,99.17544555664062,0.9544697999954224
,54,0.7649833559989929,144.0806884765625,104.23859405517578,0.9013669490814209,152.09742736816406,99.27637481689453,0.9174413681030273
,55,0.8016592264175415,144.39234924316406,104.14209747314453,0.8617464303970337,152.08673095703125,99.21454620361328,0.9455297589302063
,56,0.7742692232131958,144.2301483154297,104.1583023071289,0.8786194324493408,152.06874084472656,99.24942779541016,0.9322764873504639
,57,0.8066231608390808,144.33456420898438,104.03292083740234,0.8770569562911987,152.16668701171875,99.21785736083984,0.9543700218200684
,58,0.8244536519050598,144.46923828125,104.07813262939453,0.865206241607666,152.17242431640625,99.18244171142578,0.9607596397399902
,59,0.8248326778411865,144.46319580078125,104.0484619140625,0.8644261360168457,152.17916870117188,99.1986312866211,0.9617812037467957
,60,0.8045242428779602,145.33987426757812,103.73812103271484,0.9465893507003784,154.0186767578125,103.13037109375,0.7452750205993652
,61,0.7119609713554382,152.72093200683594,102.38687896728516,0.8476594090461731,160.90257263183594,101.94894409179688,0.66318678855896
,62,0.8723973631858826,160.6574249267578,101.1573715209961,0.9743243455886841,169.45201110839844,100.81143951416016,0.8028057813644409
,63,0.7268975377082825,171.8214569091797,100.35485076904297,1.0807909965515137,181.435302734375,100.15784454345703,0.9072479009628296
,64,0.7413969039916992,173.65728759765625,100.30052947998047,1.06396484375,183.1510009765625,100.16876983642578,0.8882231712341309
,65,0.6977289319038391,174.90110778808594,100.2864761352539,1.0699410438537598,184.1668243408203,100.13565063476562,0.866353452205658
,66,0.7578855752944946,176.8848419189453,100.2378921508789,0.9741861820220947,185.3332061767578,100.21021270751953,0.8242297172546387
,67,0.7611092925071716,176.9406280517578,100.28462982177734,1.0235964059829712,185.88706970214844,100.3513412475586,0.8197673559188843
,68,0.6847557425498962,177.63128662109375,100.21792602539062,1.0712060928344727,186.86720275878906,100.38573455810547,0.8675667643547058
,69,0.6985294818878174,178.25096130371094,100.14968872070312,1.0678083896636963,187.4217071533203,100.35962677001953,0.8547800779342651
,70,0.7068699598312378,178.3779296875,100.05260467529297,1.0701992511749268,187.544921875,100.3828125,0.8536235690116882
,71,0.7054720520973206,178.38023376464844,100.05644989013672,1.0817192792892456,187.6096954345703,100.31391143798828,0.8672158122062683
,72,0.7581714987754822,179.36541748046875,100.02986907958984,0.995682954788208,187.92633056640625,100.34569549560547,0.8303977251052856
,73,0.7569913268089294,179.7377166748047,100.03771209716797,1.0097918510437012,188.3608856201172,100.32376098632812,0.8244417905807495
,74,0.7600278258323669,180.0396270751953,100.03426361083984,0.9494885206222534,188.36436462402344,100.30280303955078,0.8538403511047363
,75,0.7561582922935486,179.76234436035156,100.00731658935547,0.9904712438583374,188.36260986328125,100.3108901977539,0.8290098309516907
,76,0.7290248274803162,181.27345275878906,100.1809310913086,1.0148108005523682,190.00917053222656,100.18133544921875,0.7896968126296997
,77,0.7770277261734009,186.97511291503906,100.40796661376953,0.9510893225669861,195.5879669189453,100.91480255126953,0.780444860458374
,78,0.7853286862373352,198.0930633544922,101.33099365234375,0.8771898746490479,206.07679748535156,102.49535369873047,0.8399295806884766
,79,0.7306162714958191,199.57080078125,101.66483306884766,0.8044036626815796,206.99171447753906,102.9762954711914,0.8829934597015381
,80,0.6794211864471436,199.8616485595703,101.75370025634766,0.792441725730896,207.25071716308594,103.08895874023438,0.8905598521232605
,81,0.6755833029747009,199.8098602294922,101.79010772705078,0.8282668590545654,207.4018096923828,103.15106964111328,0.8703715801239014
,82,0.6335580348968506,200.8277587890625,101.73609161376953,0.7824509143829346,207.68450927734375,103.260009765625,0.9073051810264587
,83,0.6596603989601135,201.22625732421875,101.70309448242188,0.7757588028907776,207.9014892578125,103.4703598022461,0.8825732469558716
,84,0.6213926672935486,200.75172424316406,101.7064208984375,0.7501385807991028,207.817626953125,103.47650909423828,0.8803535103797913
,85,0.6632113456726074,201.3918914794922,101.67584228515625,0.7750178575515747,207.9646453857422,103.63079833984375,0.889525294303894
,86,0.697777509689331,202.04417419433594,101.66696166992188,0.8019629716873169,208.1238555908203,103.61367797851562,0.909004271030426
,87,0.6534507870674133,201.4740447998047,101.7750473022461,0.7805976271629333,207.94773864746094,103.783203125,0.8884549140930176
,88,0.6539516448974609,201.5279083251953,101.88079071044922,0.7760970592498779,207.94219970703125,103.9377670288086,0.8955056071281433
,89,0.6740415692329407,201.85023498535156,101.72540283203125,0.7962146997451782,208.0875244140625,103.68729400634766,0.9007493257522583
,90,0.6813090443611145,202.3846435546875,101.88949584960938,0.771173357963562,208.25543212890625,104.12310791015625,0.8984780311584473
,91,0.7835252285003662,202.5832977294922,102.3315200805664,0.7825388312339783,208.579345703125,104.83745574951172,0.8850415349006653
,92,0.6919314861297607,204.85597229003906,103.153076171875,0.880093514919281,211.28436279296875,107.53894805908203,0.9373308420181274
,93,0.6712824702262878,207.19903564453125,108.524169921875,0.9582257270812988,211.64707946777344,113.9068832397461,0.9141191244125366
,94,0.7433275580406189,207.42852783203125,109.28619384765625,0.9677479267120361,211.7834930419922,114.48703002929688,0.8926055431365967
,95,0.7103471159934998,207.1576690673828,109.13130950927734,0.9510563611984253,211.91734313964844,114.5854263305664,0.938059389591217
,96,0.7535750269889832,207.42567443847656,109.63320922851562,0.9714152812957764,211.85150146484375,114.72793579101562,0.8864436149597168
,97,0.7202228903770447,207.21534729003906,109.52127075195312,0.9661595821380615,211.8224334716797,114.69326782226562,0.9074013233184814
,98,0.7425554394721985,207.48695373535156,109.867431640625,0.9644471406936646,211.8944854736328,114.80245208740234,0.8758763670921326
,99,0.7350946068763733,207.41087341308594,109.82410430908203,0.9667896628379822,211.84214782714844,114.7690200805664,0.8821353912353516
,100,0.7397171854972839,207.4453887939453,109.81697845458984,0.9674496650695801,211.83758544921875,114.80642700195312,0.8838073015213013
,101,0.7391892671585083,207.43724060058594,109.79931640625,0.9672058820724487,211.8427276611328,114.79906463623047,0.8855773210525513
,102,0.7304678559303284,207.21937561035156,109.68368530273438,0.9593800902366638,211.87510681152344,114.74972534179688,0.9092258214950562
,103,0.7650766372680664,207.58689880371094,110.07613372802734,0.9630268812179565,211.9951629638672,114.83336639404297,0.8621901273727417
,104,0.7627497911453247,207.57794189453125,110.06693267822266,0.9632986187934875,211.98187255859375,114.83821868896484,0.8619641065597534
,105,0.74392169713974,207.28369140625,109.70645904541016,0.9578311443328857,211.92388916015625,114.77532958984375,0.9086456298828125
,106,0.7554183602333069,207.4109344482422,109.78624725341797,0.9596213102340698,211.925048828125,114.81291961669922,0.8954411149024963
,107,0.7687967419624329,207.58665466308594,109.97530364990234,0.9631615877151489,211.9591827392578,114.88619995117188,0.8686144948005676
,108,0.7644611597061157,207.64793395996094,109.9755630493164,0.9523864984512329,211.8927764892578,114.9254379272461,0.8699179291725159
,109,0.6627607941627502,207.34486389160156,110.12771606445312,0.8733663558959961,210.7217559814453,116.3060302734375,0.8125
,110,0.6103227138519287,209.1222686767578,115.61737823486328,0.7661229372024536,211.26806640625,121.45638275146484,0.841120719909668
,111,0.5748359560966492,209.6339874267578,122.79830932617188,0.7046748399734497,210.5222625732422,129.1199188232422,0.5391960144042969
,112,0.6941877007484436,209.5484161376953,127.9192123413086,0.8139998912811279,210.15037536621094,134.80230712890625,0.9535434246063232
,113,0.6670900583267212,209.43495178222656,131.5895233154297,0.8168634176254272,210.1244354248047,138.3919219970703,0.9376693964004517
,114,0.7169808745384216,209.3342742919922,132.36570739746094,0.8327441215515137,210.12635803222656,138.7678680419922,0.9397203922271729
,115,0.7183915972709656,209.3330535888672,132.4131317138672,0.8333694338798523,210.11216735839844,138.7714385986328,0.9362822771072388
,116,0.7159342765808105,209.29315185546875,132.29649353027344,0.8146932125091553,210.0862274169922,138.94374084472656,0.9427080154418945
,117,0.7252892851829529,209.3296356201172,132.4180450439453,0.8173151016235352,210.0071258544922,139.1057891845703,0.9421918392181396
,118,0.7068789601325989,209.31626892089844,132.6763458251953,0.8149986267089844,209.9333953857422,139.3480224609375,0.9226238131523132
,119,0.7025522589683533,209.3700408935547,132.2923583984375,0.7867902517318726,209.8780059814453,139.34442138671875,0.9111138582229614
,120,0.6864597797393799,209.2406463623047,132.5056610107422,0.7830928564071655,209.8852081298828,139.37046813964844,0.914512038230896
,121,0.6569486260414124,209.1234588623047,132.2699432373047,0.7625356316566467,209.87586975097656,139.28961181640625,0.9016597270965576
,122,0.6568119525909424,209.1468963623047,132.229248046875,0.7590780258178711,209.8525390625,139.31251525878906,0.899488091468811
,123,0.6603694558143616,209.0984649658203,132.3075714111328,0.7498599290847778,209.894775390625,139.42294311523438,0.8988028764724731
,124,0.6602184176445007,209.11956787109375,132.29843139648438,0.7540684938430786,209.8868865966797,139.41038513183594,0.9015607237815857
,125,0.6776279807090759,209.2406768798828,132.42208862304688,0.7723349332809448,209.8536376953125,139.42578125,0.9109575748443604
,126,0.6576046943664551,209.1188201904297,132.24368286132812,0.748313307762146,209.8901824951172,139.41648864746094,0.8985898494720459
,127,0.6610898375511169,208.9353790283203,132.36203002929688,0.7869253158569336,209.7325897216797,139.8994903564453,0.8878599405288696
,128,0.7104994654655457,207.2871551513672,140.78701782226562,0.7887811660766602,207.89512634277344,148.19430541992188,0.8714984655380249
,129,0.6855669021606445,206.64195251464844,145.4439239501953,0.7859511971473694,205.84495544433594,152.48521423339844,0.8081337213516235
,130,0.7425581812858582,206.22645568847656,148.0749969482422,0.8580400943756104,205.1097869873047,154.19078063964844,0.777378499507904
,131,0.790679931640625,205.88511657714844,148.8334503173828,0.867645263671875,204.43861389160156,154.61798095703125,0.7478696703910828
,132,0.8323999047279358,205.85845947265625,149.1288299560547,0.8844454288482666,204.4928741455078,155.16485595703125,0.7905546426773071
,133,0.8239433169364929,205.72021484375,149.3500213623047,0.8882148265838623,204.52381896972656,155.192138671875,0.7821664810180664
,134,0.8261790871620178,205.69049072265625,149.4952850341797,0.8961549997329712,204.43675231933594,155.13356018066406,0.7726904153823853
,135,0.8285024762153625,205.6986083984375,149.49497985839844,0.8989567756652832,204.2732696533203,155.12652587890625,0.7821441888809204
,136,0.8333538770675659,205.7561492919922,149.0093536376953,0.8524930477142334,204.29112243652344,155.32626342773438,0.8052271604537964
,137,0.8293038010597229,205.7053985595703,148.8284912109375,0.8218501806259155,204.2633056640625,155.43992614746094,0.8122104406356812
,138,0.8182129263877869,205.69464111328125,148.6794891357422,0.8003796339035034,204.1641845703125,155.5098419189453,0.7987830638885498
,139,0.8092237114906311,205.6533660888672,148.8435821533203,0.8123813271522522,204.1520538330078,155.46116638183594,0.8092234134674072
,140,0.807519793510437,205.67311096191406,148.8532257080078,0.8023658990859985,204.02659606933594,155.4938507080078,0.7978251576423645
,141,0.8057786822319031,205.69996643066406,148.83627319335938,0.8012471795082092,204.01165771484375,155.46905517578125,0.7962872982025146
,142,0.8062108159065247,205.70343017578125,148.8328399658203,0.8005508184432983,204.0078582763672,155.4696807861328,0.7952061295509338
,143,0.8055145144462585,205.6720733642578,148.9118194580078,0.8071682453155518,204.0058135986328,155.51040649414062,0.7978035807609558
,144,0.7860692143440247,205.5472412109375,148.9443817138672,0.7946469783782959,203.89691162109375,155.5657958984375,0.8015831708908081
,145,0.7839133739471436,205.4823455810547,148.8396759033203,0.7821738123893738,203.90338134765625,155.67918395996094,0.8034487962722778
,146,0.7825450301170349,205.47840881347656,148.82664489746094,0.7818322777748108,203.90391540527344,155.6724395751953,0.8041867017745972
,147,0.7819066643714905,205.5099334716797,148.71746826171875,0.7672917246818542,203.92291259765625,155.69236755371094,0.8059265613555908
,148,0.7830591797828674,205.502685546875,148.76258850097656,0.7747807502746582,203.9109344482422,155.6671905517578,0.808261513710022
,149,0.7825784683227539,205.49131774902344,148.77096557617188,0.7751137018203735,203.90843200683594,155.6739501953125,0.8097487688064575
,150,0.7836097478866577,205.5127716064453,148.71702575683594,0.7698690891265869,203.91712951660156,155.65623474121094,0.8057748079299927
,151,0.7826794981956482,205.4965362548828,148.7413330078125,0.7729490995407104,203.91192626953125,155.66387939453125,0.8080465793609619
,152,0.7830513119697571,205.5200958251953,148.7062225341797,0.7681657075881958,203.9221954345703,155.6597442626953,0.8049899339675903
,153,0.7826728224754333,205.51527404785156,148.7173309326172,0.7697477340698242,203.92018127441406,155.657958984375,0.805863618850708
,154,0.7813556790351868,205.5083465576172,148.7185516357422,0.7694010138511658,203.91392517089844,155.66722106933594,0.8059123754501343
,155,0.7780687808990479,205.53306579589844,149.19114685058594,0.8151099681854248,203.9188690185547,155.62339782714844,0.8095933794975281
,156,0.7799388766288757,205.49156188964844,148.86502075195312,0.7877161502838135,203.8241729736328,155.64161682128906,0.8057488203048706
,157,0.782102108001709,205.50205993652344,148.83602905273438,0.7838193774223328,203.83616638183594,155.65538024902344,0.8038181662559509
,158,0.8039710521697998,205.6910858154297,148.5563201904297,0.7514960169792175,203.82989501953125,155.56687927246094,0.787021279335022
,159,0.7936692833900452,205.57972717285156,148.9496307373047,0.8009928464889526,203.8703155517578,155.5656280517578,0.8055893182754517
,160,0.7929684519767761,205.5670623779297,148.8975067138672,0.7959944605827332,203.885986328125,155.59190368652344,0.808377742767334
,161,0.7934097051620483,205.57945251464844,148.9404754638672,0.8005008101463318,203.8724365234375,155.56979370117188,0.8071380853652954
,162,0.7827405333518982,205.44598388671875,148.9329071044922,0.8010437488555908,203.94862365722656,155.6742401123047,0.8198351860046387
,163,0.7829653024673462,205.44775390625,148.9185028076172,0.7997673749923706,203.9474334716797,155.66966247558594,0.8194890022277832
,164,0.7817662954330444,205.47215270996094,148.8456573486328,0.7935764789581299,203.9239501953125,155.6707000732422,0.8098162412643433
,165,0.7766098976135254,205.4686737060547,148.8965301513672,0.7906195521354675,203.84532165527344,155.6887664794922,0.8035383224487305
,166,0.7755271196365356,205.4722137451172,148.89712524414062,0.7906243205070496,203.8337860107422,155.6666259765625,0.8028935194015503
,167,0.7821149826049805,205.5439453125,148.7574462890625,0.7745270133018494,203.82220458984375,155.6824493408203,0.7913646697998047
,168,0.7672513127326965,205.4737091064453,148.6734161376953,0.7682627439498901,203.85401916503906,155.83302307128906,0.7908549308776855
,169,0.7644574046134949,205.4408416748047,148.70242309570312,0.7656846046447754,203.8479766845703,155.83445739746094,0.7928881645202637
,170,0.7661011815071106,205.46600341796875,148.67674255371094,0.7682660818099976,203.86163330078125,155.82862854003906,0.7911157011985779
,171,0.7649593949317932,205.44935607910156,148.6749267578125,0.7698502540588379,203.85406494140625,155.83372497558594,0.7922618985176086
,172,0.7701212763786316,205.4725799560547,148.80799865722656,0.7817608118057251,203.82525634765625,155.69142150878906,0.7945706248283386
,173,0.7942654490470886,205.71131896972656,148.1859588623047,0.8227955102920532,203.9355010986328,155.7345733642578,0.7802122831344604
,174,0.7831692695617676,205.58319091796875,148.61390686035156,0.7634199261665344,203.91253662109375,155.6983642578125,0.797271728515625
,175,0.7839733958244324,205.57566833496094,148.7138214111328,0.76634681224823,203.8975830078125,155.681396484375,0.7959661483764648
,176,0.7835330367088318,205.58058166503906,148.69778442382812,0.7640188932418823,203.9043426513672,155.68597412109375,0.7954349517822266
,177,0.7974444031715393,205.7303466796875,148.2377471923828,0.8105878829956055,203.87713623046875,155.72323608398438,0.7751564979553223
,178,0.7988320589065552,205.7335205078125,148.22727966308594,0.8109549283981323,203.88427734375,155.72576904296875,0.7754741907119751
,179,0.7855026125907898,205.5836181640625,148.71617126464844,0.7661309242248535,203.9090576171875,155.6920166015625,0.7973998785018921
,180,0.6877549290657043,204.6844482421875,151.8228759765625,0.8425828218460083,202.4965362548828,157.51121520996094,0.7203180193901062
,181,0.6796082854270935,204.00563049316406,153.96690368652344,0.6648434400558472,200.74786376953125,161.4355926513672,0.7268438935279846
,182,0.7140814661979675,202.11717224121094,157.28648376464844,0.8713411688804626,198.10107421875,165.4399871826172,0.8533776998519897
,183,0.7861816883087158,201.98175048828125,157.95616149902344,0.8690087199211121,198.00498962402344,166.1053009033203,0.8608054518699646
,184,0.7848799228668213,201.9617156982422,157.9251708984375,0.8678633570671082,198.02793884277344,166.09764099121094,0.8592871427536011
,185,0.7750606536865234,201.9114227294922,157.89564514160156,0.8747807741165161,197.99403381347656,166.04263305664062,0.861762285232544
,186,0.7838974595069885,201.8755340576172,158.13905334472656,0.8530580997467041,197.84706115722656,166.0276641845703,0.8883087635040283
,187,0.7866552472114563,201.9091033935547,158.1271209716797,0.8535752296447754,197.86537170410156,166.03082275390625,0.8883068561553955
,188,0.783012330532074,201.7910614013672,158.1521453857422,0.8547866344451904,197.7808074951172,166.07168579101562,0.8825861215591431
,189,0.781281590461731,201.71893310546875,158.2399444580078,0.8311188220977783,197.79954528808594,166.0408935546875,0.8851701021194458
,190,0.7812263369560242,201.7127685546875,158.24598693847656,0.8300355076789856,197.80633544921875,166.0486297607422,0.8851920962333679
,191,0.7835544943809509,201.68914794921875,158.27149963378906,0.8262832760810852,197.79286193847656,166.04859924316406,0.8872144222259521
,192,0.7711248397827148,201.67919921875,158.081787109375,0.8433219194412231,197.8214569091797,166.00889587402344,0.8750598430633545
,193,0.7825835347175598,201.50001525878906,158.3671112060547,0.7994537353515625,197.82017517089844,166.0250701904297,0.8873863220214844
,194,0.7825735211372375,201.49891662597656,158.3861083984375,0.7979738712310791,197.8113555908203,166.02577209472656,0.8881809711456299
,195,0.7818582653999329,201.52928161621094,158.34463500976562,0.8052254319190979,197.8077850341797,166.0221710205078,0.8885960578918457
,196,0.781954288482666,201.42478942871094,158.46954345703125,0.7857378721237183,197.7290496826172,166.02474975585938,0.8854384422302246
,197,0.7862957119941711,201.4540557861328,158.41287231445312,0.7982021570205688,197.760498046875,166.05743408203125,0.8863340616226196
,198,0.7882794737815857,201.4265899658203,158.4822540283203,0.7976102828979492,197.74237060546875,166.1188201904297,0.8884330987930298
,199,0.7909669280052185,201.4227294921875,158.4914093017578,0.7972502708435059,197.71986389160156,166.11672973632812,0.8950389623641968
,200,0.7914212346076965,201.4242401123047,158.50157165527344,0.7976718544960022,197.7189483642578,166.12867736816406,0.8950626850128174
,201,0.7925794720649719,201.37281799316406,158.54905700683594,0.787298321723938,197.71031188964844,166.12274169921875,0.89599609375
,202,0.7927383184432983,201.4337158203125,158.53614807128906,0.7910552620887756,197.6988067626953,166.09707641601562,0.9048307538032532
,203,0.7950704097747803,201.26527404785156,158.86241149902344,0.7325155735015869,197.7087860107422,166.06517028808594,0.9066664576530457
,204,0.7800545692443848,201.1208953857422,158.9571075439453,0.7102857232093811,197.6542205810547,166.0416259765625,0.8842428922653198
,205,0.7829034924507141,201.16802978515625,159.2178497314453,0.6945066452026367,197.6425323486328,166.0193328857422,0.8890992403030396
,206,0.7838014364242554,201.1898193359375,159.11695861816406,0.6995342969894409,197.631591796875,166.0257568359375,0.8894709348678589
,207,0.7859486937522888,201.1929473876953,159.0959014892578,0.7023694515228271,197.6442108154297,166.03929138183594,0.8897518515586853
,208,0.7869474291801453,201.20269775390625,159.091796875,0.7031987905502319,197.6390380859375,166.0303497314453,0.891794741153717
,209,0.7842543125152588,201.1890411376953,159.0846405029297,0.7051887512207031,197.63568115234375,166.0372314453125,0.890631914138794
,210,0.786218523979187,201.149169921875,159.0787353515625,0.6941207647323608,197.6769561767578,166.01974487304688,0.8854207992553711
,211,0.7821971774101257,201.1376953125,159.0812530517578,0.6960879564285278,197.67369079589844,166.03123474121094,0.8857332468032837
,212,0.7834822535514832,201.1636505126953,159.05198669433594,0.6998968124389648,197.67401123046875,166.02734375,0.8859344124794006
,213,0.7815563082695007,201.1331024169922,159.07510375976562,0.696794331073761,197.6678009033203,166.0419158935547,0.8851135969161987
,214,0.78168123960495,201.13140869140625,159.0753936767578,0.6965326070785522,197.66908264160156,166.04209899902344,0.8848897218704224
,215,0.7869719862937927,201.16249084472656,159.0436248779297,0.7088621854782104,197.66766357421875,166.06692504882812,0.8893312811851501
,216,0.7827425003051758,201.1395263671875,158.96234130859375,0.7202211618423462,197.6373291015625,166.04815673828125,0.8884406089782715
,217,0.7700063586235046,201.18247985839844,158.5436553955078,0.7776529788970947,197.68724060058594,166.1051788330078,0.8789963722229004
,218,0.7767067551612854,201.23858642578125,158.5923309326172,0.7743820548057556,197.6723175048828,166.10142517089844,0.8860161304473877
,219,0.7754215598106384,201.21917724609375,158.61009216308594,0.7710208296775818,197.6698455810547,166.10365295410156,0.8852534890174866
,220,0.781058132648468,201.24449157714844,158.62864685058594,0.7653396725654602,197.7121124267578,166.0872802734375,0.8862295150756836
,221,0.7839778661727905,201.1774139404297,158.6942596435547,0.7560486793518066,197.70330810546875,166.09825134277344,0.884854793548584
,222,0.7905132174491882,201.2070770263672,158.7866973876953,0.7500101327896118,197.6993865966797,166.0978240966797,0.8925257325172424
,223,0.7866418361663818,201.2263946533203,158.7551727294922,0.7613549828529358,197.68768310546875,166.1291046142578,0.8893318176269531
,224,0.7848541736602783,201.2334747314453,158.73777770996094,0.7643792629241943,197.68963623046875,166.12815856933594,0.888339638710022
